rel_path,src,dst,text_nodes,attr_texts,meta_texts
dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/kleim_stekloxolst_v_karkasnom_domee.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/kleim_stekloxolst_v_karkasnom_domee.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/kleim_stekloxolst_v_karkasnom_domee.html,276,3,2
dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/zavershenie_chernovoj_otdelki_v_karkasnike.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/zavershenie_chernovoj_otdelki_v_karkasnike.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/zavershenie_chernovoj_otdelki_v_karkasnike.html,276,3,2
dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/vyiravnivaem_stenyi_s_bolshim_perepadomm.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/vyiravnivaem_stenyi_s_bolshim_perepadomm.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/vyiravnivaem_stenyi_s_bolshim_perepadomm.html,276,3,2
dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/montazh_gipsokartona_v_karkasnom_dome.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/montazh_gipsokartona_v_karkasnom_dome.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/montazh_gipsokartona_v_karkasnom_dome.html,278,3,2
dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/dekorativnaya_shtukaturka_travertin_–_texnologiya_naneseniya._master_klass_ot_decobase.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/dekorativnaya_shtukaturka_travertin_–_texnologiya_naneseniya._master_klass_ot_decobase.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/dekorativnaya_shtukaturka_travertin_–_texnologiya_naneseniya._master_klass_ot_decobase.html,276,3,2
dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/finishnoe_shpaklevanie_superfinish.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/finishnoe_shpaklevanie_superfinish.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/montazh_gipsokartona_i_malyarnyie_rabotyi_v_karkasnom_dome/finishnoe_shpaklevanie_superfinish.html,278,3,2
dlya_professionalov/video/vyistavki_i_seminaryi/video_s_seminara_v_novosibirske.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/vyistavki_i_seminaryi/video_s_seminara_v_novosibirske.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/vyistavki_i_seminaryi/video_s_seminara_v_novosibirske.html,276,3,0
dlya_professionalov/video/obzoryi_produktov/instrumentyi_sheetrock_i_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/instrumentyi_sheetrock_i_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/instrumentyi_sheetrock_i_danogips.html,286,3,2
dlya_professionalov/video/obzoryi_produktov/gotovyie_polimernyie_shpatlevki_danogips_superfinish_i_ultrafinish_v_chem_otlichiya.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/gotovyie_polimernyie_shpatlevki_danogips_superfinish_i_ultrafinish_v_chem_otlichiya.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/gotovyie_polimernyie_shpatlevki_danogips_superfinish_i_ultrafinish_v_chem_otlichiya.html,275,3,0
dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_primeneniyu_gotovoj_polimernoj_shpatlevki_danogips_ultrafinish.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_primeneniyu_gotovoj_polimernoj_shpatlevki_danogips_ultrafinish.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_primeneniyu_gotovoj_polimernoj_shpatlevki_danogips_ultrafinish.html,276,3,2
dlya_professionalov/video/obzoryi_produktov/vyibor_stekloxolsta_dlya_prikleivaniya_na_gotovuyu_shpatlevku.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/vyibor_stekloxolsta_dlya_prikleivaniya_na_gotovuyu_shpatlevku.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/vyibor_stekloxolsta_dlya_prikleivaniya_na_gotovuyu_shpatlevku.html,282,3,3
dlya_professionalov/video/obzoryi_produktov/6_voprosov_pro_danogips_ultrafinish._otvechayut_ekspertyi_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/6_voprosov_pro_danogips_ultrafinish._otvechayut_ekspertyi_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/6_voprosov_pro_danogips_ultrafinish._otvechayut_ekspertyi_danogips.html,280,3,2
dlya_professionalov/video/obzoryi_produktov/shpatlevki_danogips._rejting.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/shpatlevki_danogips._rejting.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/shpatlevki_danogips._rejting.html,277,3,0
dlya_professionalov/video/obzoryi_produktov/kak_obrabotat_uglyi_gkl_s_pomoshhyu_aksessuarov_sheetrock.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/kak_obrabotat_uglyi_gkl_s_pomoshhyu_aksessuarov_sheetrock.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/kak_obrabotat_uglyi_gkl_s_pomoshhyu_aksessuarov_sheetrock.html,284,3,3
"dlya_professionalov/video/obzoryi_produktov/gotovyie_i_suxie_shpatlevki,_gruntovki,_gipsovyie_plityi_danogips.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/gotovyie_i_suxie_shpatlevki,_gruntovki,_gipsovyie_plityi_danogips.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/gotovyie_i_suxie_shpatlevki,_gruntovki,_gipsovyie_plityi_danogips.html",291,3,2
dlya_professionalov/video/obzoryi_produktov/aksessuaryi_dlya_gidroizolyaczii_danogips_gidroflex.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/aksessuaryi_dlya_gidroizolyaczii_danogips_gidroflex.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/aksessuaryi_dlya_gidroizolyaczii_danogips_gidroflex.html,276,4,2
dlya_professionalov/video/obzoryi_produktov/10_voprosov_o_gidroizolyaczii_danogips_gidroflex_otvechayut_ekspertyi_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/10_voprosov_o_gidroizolyaczii_danogips_gidroflex_otvechayut_ekspertyi_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/10_voprosov_o_gidroizolyaczii_danogips_gidroflex_otvechayut_ekspertyi_danogips.html,276,3,0
dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_naneseniyu_suxoj_polimernoj_shpatlevki_danogips_jet_3.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_naneseniyu_suxoj_polimernoj_shpatlevki_danogips_jet_3.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_naneseniyu_suxoj_polimernoj_shpatlevki_danogips_jet_3.html,276,4,2
dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_naneseniyu_suxoj_polimernoj_shpatlevki_danogips_jet_10.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_naneseniyu_suxoj_polimernoj_shpatlevki_danogips_jet_10.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_naneseniyu_suxoj_polimernoj_shpatlevki_danogips_jet_10.html,276,4,2
dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_primeneniyu_besshovnoj_elastichnoj_gidroizolyaczii_danogips_gidroflex.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_primeneniyu_besshovnoj_elastichnoj_gidroizolyaczii_danogips_gidroflex.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/instrukcziya_po_primeneniyu_besshovnoj_elastichnoj_gidroizolyaczii_danogips_gidroflex.html,278,4,2
dlya_professionalov/video/obzoryi_produktov/fill_and_finish_i_superfinish_gotovyie_polimernyie_shpaklevki._v_chem_razlichie_zelenoj_i_sinej_kryishki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/fill_and_finish_i_superfinish_gotovyie_polimernyie_shpaklevki._v_chem_razlichie_zelenoj_i_sinej_kryishki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/fill_and_finish_i_superfinish_gotovyie_polimernyie_shpaklevki._v_chem_razlichie_zelenoj_i_sinej_kryishki.html,287,3,2
dlya_professionalov/video/obzoryi_produktov/grunt_kraska_danogips_firstcoat_eto_grunt_ili_kraska.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/grunt_kraska_danogips_firstcoat_eto_grunt_ili_kraska.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/grunt_kraska_danogips_firstcoat_eto_grunt_ili_kraska.html,275,3,0
dlya_professionalov/video/obzoryi_produktov/instrumentyi_i_aksessuaryi_danogips_i_sheetrock.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/instrumentyi_i_aksessuaryi_danogips_i_sheetrock.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/instrumentyi_i_aksessuaryi_danogips_i_sheetrock.html,286,3,2
dlya_professionalov/video/obzoryi_produktov/sravnenie_suxix_polimernyix_shpatlevok_danogips_jet._otvechayut_ekspertyi_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/sravnenie_suxix_polimernyix_shpatlevok_danogips_jet._otvechayut_ekspertyi_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/sravnenie_suxix_polimernyix_shpatlevok_danogips_jet._otvechayut_ekspertyi_danogips.html,280,4,2
dlya_professionalov/video/obzoryi_produktov/novinka!_czementno_polimernaya_shpatlevka_danogips_smartcement._obzor_i_instrukcziya_po_primeneniyu.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/novinka!_czementno_polimernaya_shpatlevka_danogips_smartcement._obzor_i_instrukcziya_po_primeneniyu.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/novinka!_czementno_polimernaya_shpatlevka_danogips_smartcement._obzor_i_instrukcziya_po_primeneniyu.html,274,3,0
dlya_professionalov/video/obzoryi_produktov/novinka!_seriya_dekorativnyix_sostavov_danogips_deco._obzor_i_sozdanie_fakturyi_kamen_travertin.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/novinka!_seriya_dekorativnyix_sostavov_danogips_deco._obzor_i_sozdanie_fakturyi_kamen_travertin.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/novinka!_seriya_dekorativnyix_sostavov_danogips_deco._obzor_i_sozdanie_fakturyi_kamen_travertin.html,274,3,0
dlya_professionalov/video/obzoryi_produktov/top_5_instrumentov_mastera_malyara.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/top_5_instrumentov_mastera_malyara.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/top_5_instrumentov_mastera_malyara.html,277,3,0
dlya_professionalov/video/obzoryi_produktov/chem_otlichayutsya_gruntovki_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/chem_otlichayutsya_gruntovki_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/chem_otlichayutsya_gruntovki_danogips.html,280,4,2
dlya_professionalov/video/obzoryi_produktov/danogips_smart_–_oblegchennaya_gipsovaya_plita.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/obzoryi_produktov/danogips_smart_–_oblegchennaya_gipsovaya_plita.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/obzoryi_produktov/danogips_smart_–_oblegchennaya_gipsovaya_plita.html,280,3,3
"dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_suxix_shpatlevok_k_rabote.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_suxix_shpatlevok_k_rabote.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_suxix_shpatlevok_k_rabote.html",279,4,2
"dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_k_rabote_gotovyix_shpatlevok.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_k_rabote_gotovyix_shpatlevok.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_k_rabote_gotovyix_shpatlevok.html",279,4,2
"dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_stenyi_pod_shpatlevani.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_stenyi_pod_shpatlevani.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/podgotovka_stenyi_pod_shpatlevani.html",279,4,2
"dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/finishnoe_vyiravnivanie_poverxnosti.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/finishnoe_vyiravnivanie_poverxnosti.html","/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/video/kak_delat_nado,_a_kak_ne_nado/finishnoe_vyiravnivanie_poverxnosti.html",281,4,2
dlya_professionalov/articles/stekloxolst_malyarnyij_v_otdelke_pomeshhenij.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/stekloxolst_malyarnyij_v_otdelke_pomeshhenij.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/stekloxolst_malyarnyij_v_otdelke_pomeshhenij.html,311,8,3
dlya_professionalov/articles/novinka_klej_dlya_stekloxolsta_i_steklooboev_danogips_kleifix.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/novinka_klej_dlya_stekloxolsta_i_steklooboev_danogips_kleifix.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/novinka_klej_dlya_stekloxolsta_i_steklooboev_danogips_kleifix.html,298,6,0
dlya_professionalov/articles/preimushhestva_shpatlevki_danogips_fill_i_finish_light.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/preimushhestva_shpatlevki_danogips_fill_i_finish_light.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/preimushhestva_shpatlevki_danogips_fill_i_finish_light.html,298,7,2
dlya_professionalov/articles/stena_bez_treshhin.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/stena_bez_treshhin.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/stena_bez_treshhin.html,349,11,3
dlya_professionalov/articles/otdelka_potolka_materialami_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/otdelka_potolka_materialami_danogips.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/otdelka_potolka_materialami_danogips.html,319,11,2
dlya_professionalov/articles/sposobyi_naneseniya_shpatlevok.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/sposobyi_naneseniya_shpatlevok.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/sposobyi_naneseniya_shpatlevok.html,320,10,2
dlya_professionalov/articles/pochemu_puzyiritsya_shpatlevka_na_stekloxolste.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/pochemu_puzyiritsya_shpatlevka_na_stekloxolste.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/pochemu_puzyiritsya_shpatlevka_na_stekloxolste.html,296,11,2
dlya_professionalov/articles/sozdanie_dekorativnoj_fakturyi_«andalusiya»_danogips_fill_i_finish_light.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/sozdanie_dekorativnoj_fakturyi_«andalusiya»_danogips_fill_i_finish_light.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/sozdanie_dekorativnoj_fakturyi_«andalusiya»_danogips_fill_i_finish_light.html,297,6,2
dlya_professionalov/articles/raznicza_mezhdu_shpatlevkami_danogips_jet_3_i_jet_5.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/raznicza_mezhdu_shpatlevkami_danogips_jet_3_i_jet_5.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/raznicza_mezhdu_shpatlevkami_danogips_jet_3_i_jet_5.html,308,9,2
dlya_professionalov/articles/sravnenie_jet.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/sravnenie_jet.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/sravnenie_jet.html,330,10,2
dlya_professionalov/articles/na_chto_luchshe_kleit_stekloxolst.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/na_chto_luchshe_kleit_stekloxolst.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/na_chto_luchshe_kleit_stekloxolst.html,293,3,0
dlya_professionalov/articles/kromka_pluk_i_uk._v_chem_raznicza.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/kromka_pluk_i_uk._v_chem_raznicza.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/kromka_pluk_i_uk._v_chem_raznicza.html,313,11,2
dlya_professionalov/articles/mexanizirovannoe_nanesenie_shpatlevki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/mexanizirovannoe_nanesenie_shpatlevki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/mexanizirovannoe_nanesenie_shpatlevki.html,369,15,2
dlya_professionalov/articles/podgotovka_finishnoj_gotovoj_shpatlyovki_k_rabote.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/podgotovka_finishnoj_gotovoj_shpatlyovki_k_rabote.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/podgotovka_finishnoj_gotovoj_shpatlyovki_k_rabote.html,325,3,2
dlya_professionalov/articles/novinka._danogips_travertin.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/novinka._danogips_travertin.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/novinka._danogips_travertin.html,290,8,0
dlya_professionalov/articles/puzyirenie_shpatlevki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/dlya_professionalov/articles/puzyirenie_shpatlevki.html,/Users/dilmurod/Desktop/danogips/www.danogips.ru/uz/dlya_professionalov/articles/puzyirenie_shpatlevki.html,316,9,2
